TRIP
DATE 2011-07-06 
DECLINATION     0.00
DATA
1.185		321.16	2.17	8.823	>
1.185		141.20	19.28	5.603	>
1.185		46.23	76.05	4.520	>
1.185		44.51	-41.18	7.206	>
1.185		81.91	8.15	28.440	>
1.185		109.03	19.51	25.230	>
1.185		106.52	40.96	16.824	>
1.185		77.65	41.00	15.332	>
1.185		56.15	30.84	14.463	>
1.185		158.67	33.92	5.633	>
1.185		47.55	19.79	12.330	>
1.185		46.80	-17.11	8.578	>
1.185		29.79	-17.58	12.920	>
1.185		4.11	-17.21	16.159	>
1.185		345.87	-3.81	12.133	>
1.185		317.73	44.93	6.480	>
1.185		305.55	12.85	7.699	>
1.185	1.186	11.28	2.02	21.864	>
1.186		310.45	16.81	2.998	>
1.186		114.73	16.10	8.306	>
1.186		87.53	71.36	5.525	>
1.186		50.61	-24.79	5.332	>
1.186	1.187	74.57	9.21	14.816	>
1.187		306.50	-0.67	11.271	>
1.187		110.24	-25.93	0.681	>
1.187		322.38	60.35	7.263	>
1.187		333.49	-55.18	1.636	>
1.187	1.188	341.32	-4.77	23.310	>
1.189	1.188	245.12	-16.77	7.838	>
1.189		299.14	-13.40	4.617	>
1.189		82.07	9.38	8.433	>
1.189		54.36	66.87	4.648	>
1.189		332.95	-45.87	7.810	>
1.189	1.190	22.30	-12.64	20.988	>
1.190		319.91	-10.36	0.807	>
1.190		119.01	10.79	7.373	>
1.190		100.03	74.21	8.654	>
1.190		80.76	-48.77	3.391	>
1.190	1.191	66.66	9.78	8.315	>
1.191		282.73	24.07	8.109	>
1.191		149.16	14.53	2.475	>
1.191		256.60	72.86	8.580	>
1.191		215.42	-58.08	4.597	>
1.191	1.192	10.71	4.97	18.853	>
1.192		305.59	-3.50	6.606	>
1.192		120.01	15.32	1.806	>
1.192		56.88	69.35	10.919	>
1.192		99.38	-56.19	1.532	>
1.192	1.193	23.60	4.53	6.280	>
1.193		276.78	-3.03	6.967	>
1.193		99.49	38.99	7.649	>
1.193		58.89	82.96	8.008	>
1.193		16.67	-73.33	1.288	>
1.193	1.194	113.48	16.67	9.823	>
1.193	1.195	24.71	-3.58	16.580	>
1.195		306.37	21.46	5.286	>
1.195		137.14	12.11	5.738	>
1.195		76.08	71.56	13.150	>
1.195		54.94	-38.64	4.559	>
1.195		15.53	1.84	23.498	>
1.195		15.44	1.69	7.642	>
1.195	1.196	15.53	1.62	8.578	>
1.196		261.68	25.39	3.841	>
1.196		69.22	7.47	17.041	>
1.196		56.26	53.89	14.380	>
1.196		4.92	-39.74	2.201	>
1.196		59.18	11.74	16.751	>
1.196		57.49	-16.22	2.159	>
1.196		74.24	-14.08	18.326	>
1.196		68.77	40.48	21.317	>
1.196	1.197	3.99	6.82	15.392	>
1.197		257.04	3.39	8.510	>
1.197		51.16	10.54	12.741	>
1.197		68.27	81.98	7.063	>
1.197		338.42	-67.51	0.739	>
1.197	1.198	56.72	27.21	24.667	>
1.197		304.70	-23.63	18.774	>
1.197		299.55	-11.11	28.560	>
1.197		294.59	1.51	23.119	>
1.197		296.28	13.42	19.201	>
1.197		311.67	17.98	16.362	>
1.197		339.52	14.45	12.805	>
1.197		356.44	-1.34	19.439	>
1.197		26.37	3.61	28.496	>
1.197		83.75	22.15	9.335	>
1.197		19.78	-4.67	24.151	>
1.197	1.199	19.79	-4.68	18.058	>
1.199		291.06	-8.05	12.906	>
1.199		113.79	22.13	4.495	>
1.199		275.25	84.20	3.565	>
1.199		313.93	-64.22	0.872	>
1.199		248.55	-9.93	28.292	>
1.199	1.200	244.53	-13.82	22.967	>
1.199	1.201	26.31	5.17	24.232	>
1.201		301.92	-13.84	16.037	>
1.201		115.87	32.35	1.977	>
1.201		59.64	76.49	2.372	>
1.201		77.47	-77.80	0.698	>
1.201	1.202	12.88	-5.87	15.988	>
1.202		278.64	-12.97	11.958	>
1.202		102.68	42.27	3.324	>
1.202		1.20	75.69	1.931	>
1.202		290.04	-42.66	8.483	>
1.202	1.203	347.30	-4.22	20.571	>
1.203		261.39	-1.23	12.286	>
1.203		96.02	9.94	13.610	>
1.203		324.73	80.96	3.779	>
1.203		257.09	-69.49	0.422	>
1.203	1.204	359.33	-5.64	24.410	>
1.204		281.11	19.94	8.191	>
1.204		98.58	15.83	12.966	>
1.204		359.04	75.45	6.869	>
1.204		20.88	-69.98	1.213	>
1.204	1.205	138.16	10.60	23.905	>
1.204	1.206	10.19	6.33	14.654	>
1.206		339.54	12.44	13.484	>
1.206		117.59	14.22	14.323	>
1.206		118.16	88.86	8.089	>
1.206		62.80	-54.91	1.831	>
1.206	1.207	236.79	-7.81	4.226	>
1.207		138.34	8.98	19.043	>
1.207		334.16	9.88	16.291	>
1.207		276.99	71.22	9.622	>
1.207		244.33	-69.56	1.480	>
1.207	1.208	294.96	-1.63	11.315	>
1.208		220.12	6.76	5.879	>
1.208		8.99	3.61	6.638	>
1.208		295.75	77.28	10.960	>
1.208		227.15	-60.62	2.730	>
1.208	1.209	313.46	-29.78	45.052	>
1.206	1.210	309.83	25.91	33.242	>
1.206	1.211	28.89	-4.12	8.234	>
1.211		318.36	2.91	3.817	>
1.211		117.38	9.82	19.305	>
1.211		45.52	81.12	9.519	>
1.211		110.08	-64.75	1.318	>
1.211	1.212	6.97	-9.39	9.560	>
1.212		323.78	-15.18	5.389	>
1.212		127.06	2.24	11.580	>
1.212		83.92	74.37	8.615	>
1.212		328.94	-58.70	1.649	>
1.212	1.213	294.48	-14.79	11.241	>
1.212	1.214	32.10	5.52	22.675	>
1.214		306.30	8.62	14.027	>
1.214		105.35	7.02	14.092	>
1.214		179.11	79.33	7.311	>
1.214		227.99	-63.76	1.075	>
1.214		182.47	-55.58	13.632	>
1.214	1.215	291.79	30.33	23.456	>
1.214	1.216	117.05	8.69	33.403	>
1.214	1.217	38.30	13.91	13.715	>
1.217		268.55	1.56	13.633	>
1.217		140.22	-10.88	11.941	>
1.217		186.79	71.63	2.441	>
1.217		146.64	-75.15	0.944	>
1.217		298.99	12.55	13.477	>
1.217		3.12	-29.05	3.610	>
1.217		338.55	22.18	17.072	>
1.217		19.10	28.55	18.236	>
1.217		50.29	8.38	31.406	>
1.217		105.88	6.29	19.851	>
1.217		89.82	11.41	24.699	>
1.217		63.59	30.46	18.499	>
1.217		65.71	-14.74	9.541	>
1.217		357.94	19.99	30.268	>
1.217		356.59	11.18	31.713	>
