TRIP
DATE 2014-07-24 
DECLINATION     0.00
DATA
-83.338	59.662	-95.851	67.941
-83.338	59.662	-87.101	65.746
-83.338	59.662	-80.253	61.835
-83.338	59.662	-74.346	57.256
-83.338	59.662	-76.715	55.494
-83.338	59.662	-71.346	59.081
-83.338	59.662	-75.486	68.093
-83.338	59.662	-81.672	64.660
-83.338	59.662	-86.587	69.976
-83.338	59.662	-83.464	59.779
-83.338	59.662	-82.329	61.922
-83.338	59.662	-73.731	61.724
-83.338	59.662	-84.835	59.509
-79.769	53.318	-81.044	55.961
-81.044	55.961	-81.330	56.013
-81.044	55.961	-85.485	55.726
-81.044	55.961	-80.819	56.021
-81.044	55.961	-83.169	56.136
-76.849	48.262	-79.769	53.318
-79.769	53.318	-79.864	53.561
-79.769	53.318	-79.566	53.499
-79.769	53.318	-77.572	54.121
-79.769	53.318	-81.338	52.924
-72.215	50.933	-76.849	48.262
-76.849	48.262	-76.925	48.121
-76.849	48.262	-76.983	48.139
-76.849	48.262	-76.032	49.337
-76.849	48.262	-77.668	48.043
-60.055	40.039	-72.215	50.933
-72.215	50.933	-72.198	50.904
-72.215	50.933	-72.641	50.991
-72.215	50.933	-72.990	52.598
-72.215	50.933	-72.471	48.436
-55.842	47.460	-54.139	48.248
-54.139	48.248	-42.010	49.601
-54.139	48.248	-50.978	49.084
-54.139	48.248	-50.851	48.065
-54.139	48.248	-54.094	62.439
-54.139	48.248	-57.050	68.697
-54.139	48.248	-54.211	48.234
-54.139	48.248	-54.446	48.659
-54.139	48.248	-52.427	47.302
-54.139	48.248	-55.909	49.173
-60.055	40.039	-55.842	47.460
-55.842	47.460	-56.016	47.514
-55.842	47.460	-55.779	48.005
-55.842	47.460	-53.853	46.725
-55.842	47.460	-59.373	48.900
-63.463	31.059	-60.055	40.039
-60.055	40.039	-60.158	40.244
-60.055	40.039	-59.681	42.044
-60.055	40.039	-59.491	39.855
-60.055	40.039	-63.499	40.753
-65.163	24.968	-63.463	31.059
-63.463	31.059	-63.381	30.979
-63.463	31.059	-64.091	28.953
-63.463	31.059	-61.510	30.680
-63.463	31.059	-63.817	31.103
-51.155	15.408	-65.163	24.968
-65.163	24.968	-62.622	28.073
-65.163	24.968	-61.310	28.276
-65.163	24.968	-61.425	31.090
-65.163	24.968	-63.802	33.120
-65.163	24.968	-65.792	26.137
-65.163	24.968	-61.775	22.468
-65.163	24.968	-62.867	21.140
-65.163	24.968	-65.341	14.948
-65.163	24.968	-68.564	20.785
-65.163	24.968	-69.918	10.933
-65.163	24.968	-65.099	24.929
-65.163	24.968	-64.676	24.214
-65.163	24.968	-60.889	24.702
-65.163	24.968	-68.184	25.453
-44.529	6.848	-51.155	15.408
-51.155	15.408	-48.466	23.237
-51.155	15.408	-51.451	40.122
-51.155	15.408	-66.250	25.214
-51.155	15.408	-52.121	10.570
-51.155	15.408	-56.178	13.841
-51.155	15.408	-51.717	10.953
-51.155	15.408	-51.117	15.400
-51.155	15.408	-51.860	16.135
-51.155	15.408	-48.325	16.073
-51.155	15.408	-54.874	13.897
-39.104	11.995	-36.870	13.394
-36.870	13.394	-35.988	13.635
-38.155	8.669	-39.104	11.995
-39.104	11.995	-39.102	11.954
-39.104	11.995	-38.834	11.656
-39.104	11.995	-38.159	10.653
-39.104	11.995	-39.341	12.157
-44.529	6.848	-38.155	8.669
-38.155	8.669	-38.063	8.771
-38.155	8.669	-38.195	9.063
-38.155	8.669	-37.907	8.647
-38.155	8.669	-40.190	9.681
-37.026	5.603	-44.529	6.848
-44.529	6.848	-44.618	6.691
-44.529	6.848	-44.105	7.527
-44.529	6.848	-42.641	11.104
-44.529	6.848	-46.165	5.283
-34.115	3.990	-37.026	5.603
-37.026	5.603	-37.046	5.534
-37.026	5.603	-36.864	5.769
-37.026	5.603	-36.293	7.374
-37.026	5.603	-38.468	3.337
-26.923	-0.184	-34.115	3.990
-34.115	3.990	-34.184	4.014
-34.115	3.990	-34.132	4.046
-34.115	3.990	-33.734	4.890
-34.115	3.990	-34.676	3.381
-28.232	9.943	-26.923	-0.184
-26.923	-0.184	-27.060	-0.310
-26.923	-0.184	-27.190	-0.030
-26.923	-0.184	-29.339	4.113
-26.923	-0.184	-28.266	-3.290
-18.739	17.637	-22.702	19.303
-23.679	13.044	-18.739	17.637
-28.232	9.943	-23.679	13.044
-23.679	13.044	-23.761	13.165
-23.679	13.044	-23.886	13.146
-23.679	13.044	-22.277	12.302
-23.679	13.044	-24.937	14.733
-21.264	4.917	-28.232	9.943
-28.232	9.943	-28.435	9.846
-28.232	9.943	-27.975	10.717
-28.232	9.943	-22.778	9.139
-28.232	9.943	-28.477	9.988
-14.653	3.150	-21.264	4.917
-21.264	4.917	-21.450	2.978
-21.264	4.917	-22.294	8.429
-21.264	4.917	-28.269	10.569
-21.264	4.917	-27.731	4.961
-21.264	4.917	-31.706	-1.194
-21.264	4.917	-33.095	1.841
-21.264	4.917	-29.541	5.948
-21.264	4.917	-21.235	4.787
-21.264	4.917	-20.804	6.616
-21.264	4.917	-21.181	4.412
-21.264	4.917	-20.022	7.264
-14.176	-4.502	-14.653	3.150
-6.426	-5.826	-14.176	-4.502
-14.176	-4.502	-15.121	-4.710
-14.176	-4.502	-12.877	-2.629
-14.176	-4.502	-15.501	-2.410
-14.176	-4.502	-14.106	-4.516
-14.176	-4.502	-14.726	3.251
0.000	0.000	-6.426	-5.826
-6.426	-5.826	-5.328	-7.963
-6.426	-5.826	-9.749	0.947
-6.426	-5.826	-6.687	-6.904
-6.426	-5.826	-6.391	-5.853
-6.426	-5.826	-14.974	-15.680
-6.426	-5.826	-19.946	-10.131
-6.426	-5.826	-16.122	-3.716
-6.426	-5.826	0.924	-10.371
-6.426	-5.826	5.520	-4.530
-6.426	-5.826	-3.735	-3.549
-6.426	-5.826	-0.775	-1.476
-6.426	-5.826	-3.842	0.901
-6.426	-5.826	-8.127	0.605
-6.426	-5.826	-8.430	-3.768
-6.426	-5.826	-13.052	0.506
-6.426	-5.826	-16.003	-3.740
-6.426	-5.826	-7.921	1.990
-6.426	-5.826	-8.276	-1.600
POLYLINE BLACK
-51.711	13.450
-51.261	12.850
POLYLINE BLACK
-93.381	37.150
-93.501	37.270
POLYLINE BLACK
-45.911	6.830
-46.311	7.230
POLYLINE BLACK
0.015	0.026
0.015	0.018
0.007	-0.010
0.015	0.014
0.023	0.006
0.023	-0.002
0.047	-0.018
0.051	-0.026
0.043	-0.014
POLYLINE BLACK
-0.005	0.030
-0.013	-0.010
POLYLINE BLACK
0.039	-0.014
0.019	-0.018
0.003	-0.022
0.027	-0.026
0.035	-0.022
0.023	-0.026
0.015	-0.022
-0.009	-0.022
-0.001	-0.018
-0.001	-0.010
-0.009	-0.002
-0.033	-0.018
POLYLINE BLACK
0.003	0.050
0.019	0.030
0.027	0.006
0.011	0.042
0.047	-0.014
POLYLINE BLACK
0.027	0.002
0.023	-0.018
0.031	-0.022
0.031	-0.010
0.007	0.030
-0.001	0.046
-0.001	0.034
0.011	0.002
0.011	-0.018
POLYLINE BLACK
0.027	0.014
0.015	-0.018
POLYLINE BLACK
0.023	0.038
0.023	0.030
0.015	0.010
0.015	-0.002
0.007	-0.010
POLYLINE BLACK
0.011	0.034
0.003	0.026
-0.005	-0.006

ELEVATION
STATIONS
8.674	-2.836	1.1
16.537	-6.038	1.2
24.204	-14.064	1.888
31.047	-21.088	1.889
39.639	-23.832	1.890
45.148	-24.649	1.891
51.893	-30.566	1.892
56.192	-30.664	1.893
49.851	-18.500	1.894
58.167	-18.249	1.895
61.495	-18.823	1.896
69.101	-21.167	1.897
75.730	-21.047	1.898
79.188	-22.021	1.899
81.824	-22.048	1.900
79.926	-27.847	1.901
96.885	-35.874	1.902
103.209	-34.196	1.903
112.815	-34.978	1.904
121.349	-36.563	1.905
123.225	-37.810	1.906
129.141	-39.961	1.907
134.490	-37.243	1.908
140.329	-32.478	1.909
143.264	-30.039	1.910
147.618	-31.391	1.911
157.294	-29.720	1.912
170.305	-29.495	1.913
177.049	-29.147	1.914
193.639	-22.762	1.915
196.644	-22.435	1.916
SHOTS
193.639	-22.762	196.644	-22.435
196.644	-22.435	198.366	-9.423
196.644	-22.435	194.027	-10.400
196.644	-22.435	195.827	-22.371
196.644	-22.435	195.349	-26.529
196.644	-22.435	197.262	-22.418
196.644	-22.435	200.911	8.862
196.644	-22.435	196.516	-24.038
196.644	-22.435	199.892	8.540
196.644	-22.435	196.451	-22.297
196.644	-22.435	196.650	-22.747
177.049	-29.147	193.639	-22.762
193.639	-22.762	191.395	-26.887
193.639	-22.762	193.199	-23.717
193.639	-22.762	192.222	-17.007
193.639	-22.762	193.417	-22.150
193.639	-22.762	191.852	-22.696
170.305	-29.495	177.049	-29.147
