TRIP
DATE 2014-23-07 
DECLINATION     0.00
DATA
1.23		130.19	51.00	17.350	>
1.23		165.26	59.50	25.170	>
1.23		223.80	34.41	41.320	>
1.23		223.21	10.56	70.860	>
1.23		205.15	21.54	83.690	>
1.23	1.24	166.24	32.22	11.765	>
1.24		275.87	9.22	8.330	>
1.24		61.08	-5.62	32.650	>
1.24		345.80	85.91	13.200	>
1.24		292.56	-84.86	1.570	>
1.24		225.54	15.60	69.290	>
1.24		214.30	16.18	84.580	>
1.24		215.96	19.01	73.081	>
1.24		230.21	19.01	62.250	>
1.24		163.81	24.44	24.430	>
1.24		159.54	17.65	31.000	>
1.24		221.49	24.18	50.269	>
1.24		212.95	4.58	2.870	>
1.24	1.25	119.03	-9.03	6.583	>
1.25		12.84	3.63	17.380	>
1.25		146.21	2.53	34.500	>
1.25		199.29	84.29	13.360	>
1.25		155.11	-73.86	1.650	>
1.25		140.11	5.44	44.259	>
1.25		107.38	1.96	65.880	>
1.25		90.90	14.34	17.550	>
1.25		71.93	-25.97	36.890	>
1.25		32.02	-21.40	27.890	>
1.25		51.80	12.12	16.940	>
1.25		56.32	-8.61	32.580	>
1.25		113.31	-4.13	50.210	>
1.25	1.26	109.04	-4.07	42.996	>
1.26		357.31	0.45	38.830	>
1.26		146.70	6.15	11.280	>
1.26		32.02	79.06	18.150	>
1.26		317.26	-74.41	3.530	>
1.26		27.59	25.70	36.490	>
1.26		2.66	-31.67	33.249	>
1.26		352.17	-17.33	40.880	>
1.26		79.12	20.90	31.610	>
1.26		80.96	-9.61	47.870	>
1.26		62.86	-10.41	86.180	>
1.26		55.48	8.08	90.430	>
1.26		27.24	5.50	67.530	>
1.26		31.17	9.50	69.330	>
1.26		58.26	-25.97	74.331	>
1.26		64.90	-22.56	84.590	>
1.26	1.27	74.92	-15.17	66.693	>
1.20	1.28	32.70	-21.32	23.786	>
1.28	1.29	347.20	-43.52	9.526	>
1.29	1.30	281.38	-22.01	12.399	>
1.30		205.55	6.49	6.160	>
1.30		34.68	7.59	2.310	>
1.30		129.77	85.37	2.790	>
1.30		243.78	-83.88	0.700	>
1.30	1.31	359.66	-3.19	10.842	>
1.31		294.84	10.27	0.740	>
1.31		83.13	14.36	3.460	>
1.31		29.28	81.14	2.270	>
1.31		177.81	-83.27	1.340	>
1.31	1.32	348.16	-2.83	6.350	>
1.32		262.74	15.67	0.600	>
